"","state","year","cigsale","lnincome","beer","age15to24","retprice"
"56",2,1994,108.800003051758,9.81363105773926,19.7000007629395,NA,168.100006103516
"57",2,1995,113,9.86445999145508,19.5,NA,167.300003051758
"58",2,1996,110.699996948242,9.88523387908936,20.1000003814697,NA,167.100006103516
"59",2,1997,108.699996948242,9.88310718536377,19.7999992370605,NA,181.300003051758
"60",2,1998,109.5,NA,NA,NA,187.300003051758
"61",2,1999,104.800003051758,NA,NA,NA,206.899993896484
"62",2,2000,99.4000015258789,NA,NA,NA,279.299987792969
"63",3,1970,123,NA,NA,0.178158327937126,38.7999992370605
"64",3,1971,121,NA,NA,0.179296359419823,39.7000007629395
"65",3,1972,123.5,9.93081378936768,NA,0.180434390902519,39.9000015258789
"66",3,1973,124.400001525879,9.95509243011475,NA,0.181572407484055,39.9000015258789
"67",3,1974,126.699996948242,9.94799900054932,NA,0.182710438966751,41.9000015258789
"68",3,1975,127.099998474121,9.93716716766357,NA,0.183848470449448,45
"69",3,1976,128,9.97685813903809,NA,0.184986501932144,48.2999992370605
"70",3,1977,126.400001525879,10.0026998519897,NA,0.186124533414841,49
"71",3,1978,126.099998474121,10.0455646514893,NA,0.187262549996376,58.7000007629395
"72",3,1979,121.900001525879,10.0546875,NA,0.188400581479073,60.0999984741211
"73",3,1980,120.199996948242,10.0378408432007,NA,0.189538612961769,62.0999984741211
"74",3,1981,118.599998474121,10.0286264419556,NA,0.185537055134773,66.4000015258789
"75",3,1982,115.400001525879,10.0125303268433,NA,0.181535497307777,72.8000030517578
"76",3,1983,110.800003051758,10.0317373275757,NA,0.177533939480782,84.9000015258789
"77",3,1984,104.800003051758,10.0753593444824,25,0.173532381653786,94.9000015258789
"78",3,1985,102.800003051758,10.099702835083,24,0.16953082382679,98
"79",3,1986,99.6999969482422,10.1272668838501,24.7000007629395,0.165529265999794,104.400001525879
"80",3,1987,97.5,10.1343011856079,24.1000003814697,0.161527708172798,103.900001525879
"81",3,1988,90.0999984741211,10.1416625976562,23.6000003814697,0.157526150345802,117.400001525879
"82",3,1989,82.4000015258789,10.14231300354,23.7000007629395,0.153524592518806,126.400001525879
"83",3,1990,77.8000030517578,10.141622543335,23.7999992370605,0.149523034691811,163.800003051758
"84",3,1991,68.6999969482422,10.1107139587402,22.2999992370605,NA,186.800003051758
"85",3,1992,67.5,10.1149387359619,21.2999992370605,NA,201.899993896484
"86",3,1993,63.4000015258789,10.0984973907471,20.7999992370605,NA,205.100006103516
"87",3,1994,58.5999984741211,10.0995082855225,20.1000003814697,NA,190.300003051758
"88",3,1995,56.4000015258789,10.1559162139893,19.7000007629395,NA,195.100006103516
"89",3,1996,54.5,10.1786365509033,19.1000003814697,NA,197.899993896484
"90",3,1997,53.7999992370605,10.1751899719238,19.5,NA,200.300003051758
"91",3,1998,52.2999992370605,NA,NA,NA,207.800003051758
"92",3,1999,47.2000007629395,NA,NA,NA,224.899993896484
"93",3,2000,41.5999984741211,NA,NA,NA,351.200012207031
"94",4,1970,124.800003051758,NA,NA,0.190950229763985,29.3999996185303
"95",4,1971,125.5,NA,NA,0.191647589206696,31.1000003814697
"96",4,1972,134.300003051758,9.8055477142334,NA,0.192344963550568,31.2000007629395
"97",4,1973,137.899993896484,9.84841346740723,NA,0.193042322993279,32.7000007629395
"98",4,1974,132.800003051758,9.84045124053955,NA,0.193739682435989,38.0999984741211
"99",4,1975,131,9.82846069335938,NA,0.194437056779861,41.7000007629395
"100",4,1976,134.199996948242,9.85891342163086,NA,0.195134416222572,44.7999992370605
"101",4,1977,132,9.88844680786133,NA,0.195831775665283,44.7000007629395
"102",4,1978,129.199996948242,9.93375110626221,NA,0.196529135107994,57.4000015258789
"103",4,1979,131.5,9.94221973419189,NA,0.197226509451866,52.7999992370605
"104",4,1980,131,9.94361209869385,NA,0.197923868894577,54.5999984741211
"105",4,1981,133.800003051758,9.95727348327637,NA,0.191868707537651,58.0999984741211
"106",4,1982,130.5,9.96261692047119,NA,0.185813561081886,61.4000015258789
"107",4,1983,125.300003051758,9.97803688049316,NA,0.17975839972496,73.3000030517578
"108",4,1984,119.699996948242,10.0020456314087,25.7000007629395,0.173703253269196,83.4000015258789
"109",4,1985,112.400001525879,10.0007791519165,25.2000007629395,0.16764809191227,93.0999984741211
"110",4,1986,109.900001525879,10.0015926361084,25.5,0.161592930555344,95.0999984741211
"111",4,1987,102.400001525879,9.99442672729492,24.7999992370605,0.155537784099579,108.599998474121
"112",4,1988,94.5999984741211,10.0188312530518,24.2000007629395,0.149482622742653,116
"113",4,1989,88.8000030517578,10.0430631637573,23.8999996185303,0.143427476286888,130.800003051758
"114",4,1990,87.4000015258789,10.0462512969971,24.2000007629395,0.137372314929962,149.300003051758
"115",4,1991,90.1999969482422,10.0547609329224,23.5,NA,152.600006103516
"116",4,1992,88.3000030517578,10.0663394927979,23.7000007629395,NA,157.5
"117",4,1993,88.5999984741211,10.0796689987183,23.5,NA,168.199996948242
"118",4,1994,89.0999984741211,10.0974636077881,23.1000003814697,NA,153.199996948242
"119",4,1995,85.4000015258789,10.1663503646851,24.3999996185303,NA,164.199996948242
"120",4,1996,83.0999984741211,10.1914367675781,24.7999992370605,NA,169.600006103516
"121",4,1997,81.3000030517578,10.203896522522,24,NA,174.399993896484
"122",4,1998,81.1999969482422,NA,NA,NA,185.800003051758
"123",4,1999,79.5999984741211,NA,NA,NA,204.199996948242
"124",4,2000,73,NA,NA,NA,281.299987792969
"125",5,1970,120,NA,NA,0.162928760051727,42.2000007629395
"126",5,1971,117.599998474121,NA,NA,0.164653897285461,45.5
"127",5,1972,110.800003051758,9.9811372756958,NA,0.166379049420357,51.2999992370605
"128",5,1973,109.300003051758,10.0129890441895,NA,0.168104186654091,50.5999984741211
"129",5,1974,112.400001525879,9.98853492736816,NA,0.169829323887825,52.5
"130",5,1975,110.199996948242,9.96074867248535,NA,0.17155447602272,54.5
"131",5,1976,113.400001525879,9.99322700500488,NA,0.173279613256454,57.5999984741211
"132",5,1977,117.300003051758,10.0280685424805,NA,0.175004750490189,58.4000015258789
"133",5,1978,117.5,10.0632028579712,NA,0.176729887723923,61.7000007629395
"134",5,1979,117.400001525879,10.0755081176758,NA,0.178455039858818,64.4000015258789
"135",5,1980,118,10.0747632980347,NA,0.180180177092552,67
"136",5,1981,116.400001525879,10.079571723938,NA,0.176050052046776,80.0999984741211
"137",5,1982,114.699996948242,10.090163230896,NA,0.171919927000999,85.5999984741211
"138",5,1983,114.099998474121,10.1200704574585,NA,0.167789816856384,95.5999984741211
"139",5,1984,112.5,10.1815967559814,20.2999992370605,0.163659691810608,113.5
"140",5,1985,111,10.2129173278809,20.7999992370605,0.159529566764832,118.599998474121
"141",5,1986,108.5,10.268609046936,20.6000003814697,0.155399441719055,118.5
"142",5,1987,109,10.3092288970947,21.1000003814697,0.151269316673279,122.699996948242
"143",5,1988,104.800003051758,10.3553953170776,20.7000007629395,0.147139206528664,129.699996948242
"144",5,1989,100.599998474121,10.3665237426758,19.7999992370605,0.143009081482887,142
"145",5,1990,91.5,10.3493022918701,19.7999992370605,0.138878956437111,171.199996948242
"146",5,1991,86.6999969482422,10.3241367340088,18.7000007629395,NA,175.600006103516
"147",5,1992,83.5,10.3438425064087,18.2999992370605,NA,193.5
"148",5,1993,79.0999984741211,10.3435440063477,17.8999996185303,NA,202.300003051758
"149",5,1994,76.5999984741211,10.3612985610962,17.8999996185303,NA,205.600006103516
"150",5,1995,79.3000030517578,10.4510021209717,17.6000003814697,NA,205.399993896484
"151",5,1996,76,10.474494934082,17.2000007629395,NA,206.300003051758
"152",5,1997,75.9000015258789,10.4866170883179,17.5,NA,208.5
"153",5,1998,75.5,NA,NA,NA,217.899993896484
"154",5,1999,73.4000015258789,NA,NA,NA,236.5
"155",5,2000,71.4000015258789,NA,NA,NA,312.299987792969
"156",6,1970,155,NA,NA,0.173357665538788,39
"157",6,1971,161.100006103516,NA,NA,0.175887212157249,41.2999992370605
"158",6,1972,156.300003051758,9.90993022918701,NA,0.178416773676872,44.7000007629395
"159",6,1973,154.699996948242,9.94817733764648,NA,0.180946320295334,44
"160",6,1974,151.300003051758,9.91825771331787,NA,0.183475881814957,44.2000007629395
"161",6,1975,147.600006103516,9.88753128051758,NA,0.186005428433418,45.9000015258789
"162",6,1976,153,9.92068481445312,NA,0.18853497505188,50.0999984741211
"163",6,1977,153.300003051758,9.93377876281738,NA,0.191064536571503,51.7000007629395
"164",6,1978,155.5,9.94412708282471,NA,0.193594083189964,58.7000007629395
"165",6,1979,150.199996948242,9.92610359191895,NA,0.196123644709587,60
"166",6,1980,150.5,9.91374397277832,NA,0.198653191328049,62.7000007629395
"167",6,1981,152.600006103516,9.90139293670654,NA,0.193546012043953,66
"168",6,1982,154.100006103516,9.90433692932129,NA,0.188438847661018,74.0999984741211
"169",6,1983,149.600006103516,9.9345760345459,NA,0.183331668376923,82
"170",6,1984,144,9.96228218078613,26.6000003814697,0.178224503993988,91.0999984741211
"171",6,1985,144.5,9.99633407592773,26.2000007629395,0.173117324709892,98.6999969482422
"172",6,1986,142.399993896484,10.0320920944214,26,0.168010145425797,105.199996948242
"173",6,1987,141,10.0485706329346,25.8999996185303,0.162902981042862,111.400001525879
"174",6,1988,137.100006103516,10.0777215957642,25.7000007629395,0.157795801758766,119.300003051758
"175",6,1989,131.699996948242,10.1036052703857,24.8999996185303,0.152688637375832,124
"176",6,1990,127.199996948242,10.0948038101196,25.7999992370605,0.147581458091736,140
"177",6,1991,118.800003051758,10.0830640792847,24.8999996185303,NA,143.199996948242
"178",6,1992,120,10.0914640426636,25.2000007629395,NA,174.699996948242
"179",6,1993,123.800003051758,10.0920829772949,26.2000007629395,NA,187.899993896484
"180",6,1994,126.099998474121,10.1312465667725,25.8999996185303,NA,152.5
"181",6,1995,127.199996948242,10.2296533584595,24.6000003814697,NA,160.699996948242
"182",6,1996,128.300003051758,10.2623929977417,24.6000003814697,NA,169.100006103516
"183",6,1997,124.099998474121,10.2616777420044,24.8999996185303,NA,171.899993896484
"184",6,1998,132.800003051758,NA,NA,NA,179.199996948242
"185",6,1999,139.5,NA,NA,NA,198.300003051758
"186",6,2000,140.699996948242,NA,NA,NA,276.200012207031
"187",7,1970,109.900001525879,NA,NA,0.187445506453514,34.2999992370605
"188",7,1971,115.699996948242,NA,NA,0.187866255640984,35.7999992370605
"189",7,1972,117,9.63889026641846,NA,0.188286989927292,40.9000015258789
"190",7,1973,119.800003051758,9.68486499786377,NA,0.188707739114761,42.4000015258789
"191",7,1974,123.699996948242,9.65998077392578,NA,0.18912847340107,42.4000015258789
"192",7,1975,122.900001525879,9.62960910797119,NA,0.189549222588539,44.5
"193",7,1976,125.900001525879,9.67142963409424,NA,0.189969971776009,47.9000015258789
"194",7,1977,127.900001525879,9.69333744049072,NA,0.190390706062317,49.5
"195",7,1978,130.600006103516,9.73665142059326,NA,0.190811455249786,54.7000007629395
"196",7,1979,131,9.72930240631104,NA,0.191232189536095,56.5999984741211
"197",7,1980,134,9.70144462585449,NA,0.191652938723564,59.2999992370605
"198",7,1981,131.699996948242,9.70494365692139,NA,0.187975734472275,62.5999984741211
"199",7,1982,131.199996948242,9.70734405517578,NA,0.184298530220985,67.8000030517578
"200",7,1983,128.600006103516,9.7557315826416,NA,0.180621325969696,78.9000015258789
"201",7,1984,126.300003051758,9.82548999786377,21.2999992370605,0.176944121718407,86.8000030517578
"202",7,1985,128.800003051758,9.86212730407715,21.3999996185303,0.173266917467117,90.6999969482422
"203",7,1986,129,9.91380882263184,22.1000003814697,0.169589728116989,100.099998474121
"204",7,1987,129.300003051758,9.9307975769043,22.2999992370605,0.1659125238657,103.900001525879
"205",7,1988,124.099998474121,9.95286273956299,21.7000007629395,0.16223531961441,109.199996948242
"206",7,1989,117.099998474121,9.95390892028809,21.5,0.158558115363121,122.400001525879
"207",7,1990,113.800003051758,9.95329761505127,22.2999992370605,0.154880911111832,132.300003051758
"208",7,1991,109.599998474121,9.94186496734619,21.2000007629395,NA,138.199996948242
"209",7,1992,109.199996948242,9.95856475830078,21.6000003814697,NA,159.5
"210",7,1993,109.199996948242,9.96787261962891,21.7000007629395,NA,167.199996948242
"211",7,1994,107.800003051758,9.99823951721191,21.3999996185303,NA,147.800003051758
"212",7,1995,100.300003051758,10.055438041687,21.5,NA,153.800003051758
"213",7,1996,102.699996948242,10.0797710418701,22,NA,156.100006103516
"214",7,1997,100.599998474121,10.0814075469971,21.6000003814697,NA,158.899993896484
"215",7,1998,100.5,NA,NA,NA,168.699996948242
"216",7,1999,97.0999984741211,NA,NA,NA,188
"217",7,2000,88.4000015258789,NA,NA,NA,257.399993896484
"218",8,1970,102.400001525879,NA,NA,0.178120613098145,33.7999992370605
"219",8,1971,108.5,NA,NA,0.176092445850372,33.5999984741211
"220",8,1972,126.099998474121,9.65183925628662,NA,0.174064293503761,33.7000007629395
"221",8,1973,121.800003051758,9.72105121612549,NA,0.172036126255989,36.2999992370605
"222",8,1974,125.599998474121,9.746262550354,NA,0.170007959008217,38
"223",8,1975,123.300003051758,9.69220066070557,NA,0.167979806661606,40.2999992370605
"224",8,1976,125.099998474121,9.73110103607178,NA,0.165951639413834,42.5
"225",8,1977,125,9.72650718688965,NA,0.163923472166061,45.5999984741211
"226",8,1978,122.800003051758,9.76893329620361,NA,0.161895304918289,51.5
"227",8,1979,117.5,9.73733615875244,NA,0.159867152571678,55.4000015258789
"228",8,1980,115.199996948242,9.71149635314941,NA,0.157838985323906,56.4000015258789
"229",8,1981,114.099998474121,9.68489837646484,NA,0.15638342499733,59.2000007629395
"230",8,1982,111.5,9.64525699615479,NA,0.154927849769592,67.5999984741211
"231",8,1983,111.300003051758,9.69454383850098,NA,0.153472289443016,76.5
"232",8,1984,103.599998474121,9.70731639862061,23.2000007629395,0.152016714215279,88.5
"233",8,1985,100.699996948242,9.715256690979,22.2999992370605,0.150561153888702,97.5999984741211
"234",8,1986,96.6999969482422,9.73621368408203,22.5,0.149105593562126,99.9000015258789
"235",8,1987,95,9.74072265625,22,0.147650018334389,107.099998474121
"236",8,1988,84.5,9.76600360870361,21.1000003814697,0.146194458007812,121.900001525879
"237",8,1989,78.4000015258789,9.82792663574219,21.6000003814697,0.144738882780075,133.600006103516
"238",8,1990,90.0999984741211,9.83992767333984,22.8999996185303,0.143283322453499,141.300003051758
"239",8,1991,85.4000015258789,9.8350944519043,22.2000007629395,NA,144.399993896484
"240",8,1992,85.0999984741211,9.85614967346191,22.6000003814697,NA,167.199996948242
"241",8,1993,86.6999969482422,9.87736320495605,21.7999992370605,NA,171.199996948242
"242",8,1994,93,9.90307903289795,21.3999996185303,NA,150.5
"243",8,1995,78.1999969482422,9.91967868804932,20.1000003814697,NA,163.5
"244",8,1996,73.5999984741211,9.93363380432129,20.6000003814697,NA,176.5
"245",8,1997,75,9.92195224761963,20.1000003814697,NA,184.399993896484
"246",8,1998,78.9000015258789,NA,NA,NA,187.100006103516
"247",8,1999,75.0999984741211,NA,NA,NA,210.699996948242
"248",8,2000,66.9000015258789,NA,NA,NA,275.899993896484
"249",9,1970,124.800003051758,NA,NA,0.166966691613197,41.4000015258789
"250",9,1971,125.599998474121,NA,NA,0.168997600674629,41.4000015258789
"251",9,1972,126.599998474121,9.90816116333008,NA,0.171028509736061,41.9000015258789
"252",9,1973,124.400001525879,9.96159648895264,NA,0.173059403896332,41
"253",9,1974,131.899993896484,9.94631481170654,NA,0.175090312957764,41.9000015258789
"254",9,1975,131.800003051758,9.93418979644775,NA,0.177121222019196,45.2000007629395
"255",9,1976,134.399993896484,9.96549797058105,NA,0.179152131080627,48.4000015258789
"256",9,1977,134,9.99694919586182,NA,0.181183040142059,49.4000015258789
"257",9,1978,136.699996948242,10.0236034393311,NA,0.18321393430233,54.5999984741211
"258",9,1979,135.300003051758,10.0136747360229,NA,0.185244843363762,56.7999992370605
"259",9,1980,135.199996948242,9.96217250823975,NA,0.187275752425194,60
"260",9,1981,133,9.96501731872559,NA,0.183027103543282,63.0999984741211
"261",9,1982,130.699996948242,9.94497871398926,NA,0.178778469562531,69.5999984741211
"262",9,1983,127.900001525879,9.95480346679688,NA,0.174529820680618,80.8000030517578
"263",9,1984,124,10.0031442642212,24.6000003814697,0.170281186699867,89.5999984741211
"264",9,1985,121.599998474121,10.0208187103271,24.2999992370605,0.166032537817955,96.6999969482422
"265",9,1986,118.199996948242,10.0552997589111,24.7000007629395,0.161783888936043,108.400001525879
"266",9,1987,109.5,10.0677547454834,25.1000003814697,0.157535254955292,116.199996948242
"267",9,1988,107.599998474121,10.0879564285278,25,0.15328660607338,124.099998474121
"268",9,1989,104.599998474121,10.1139068603516,24.3999996185303,0.149037972092628,132.699996948242
"269",9,1990,94.0999984741211,10.1167488098145,25.7000007629395,0.144789323210716,147.300003051758
"270",9,1991,96.0999984741211,10.0982389450073,24.3999996185303,NA,154
"271",9,1992,94.8000030517578,10.1232872009277,23.7999992370605,NA,179.800003051758
"272",9,1993,94.5999984741211,10.1278343200684,23.5,NA,187.5
"273",9,1994,85.6999969482422,10.1541919708252,23.6000003814697,NA,182.100006103516
"274",9,1995,84.3000030517578,10.2003545761108,23.2000007629395,NA,185.199996948242
"275",9,1996,81.8000030517578,10.2242441177368,22.8999996185303,NA,188.699996948242
"276",9,1997,79.5999984741211,10.2365856170654,22.8999996185303,NA,198.699996948242
"277",9,1998,80.3000030517578,NA,NA,NA,202.300003051758
"278",9,1999,72.1999969482422,NA,NA,NA,240.5
"279",9,2000,70,NA,NA,NA,312.700012207031
"280",10,1970,134.600006103516,NA,NA,0.176515877246857,30.6000003814697
"281",10,1971,139.300003051758,NA,NA,0.177971750497818,32.2000007629395
"282",10,1972,149.199996948242,9.73187255859375,NA,0.17942763864994,32.5
"283",10,1973,156,9.80688285827637,NA,0.180883526802063,32.9000015258789
"284",10,1974,159.600006103516,9.76318454742432,NA,0.182339400053024,34.5
"285",10,1975,162.399993896484,9.74366092681885,NA,0.183795273303986,36.7000007629395
"286",10,1976,166.600006103516,9.79875469207764,NA,0.185251161456108,38.7000007629395
"287",10,1977,173,9.83331489562988,NA,0.186707049608231,40.5999984741211
"288",10,1978,150.899993896484,9.86523246765137,NA,0.188162922859192,50
"289",10,1979,148.899993896484,9.85148906707764,NA,0.189618796110153,52.5
"290",10,1980,146.899993896484,9.7957763671875,NA,0.191074684262276,53.7000007629395
"291",10,1981,148.5,9.7881498336792,NA,0.187078431248665,58.2999992370605
"292",10,1982,147.699996948242,9.7577543258667,NA,0.183082163333893,65.0999984741211
"293",10,1983,143,9.77505779266357,NA,0.179085910320282,75.6999969482422
"294",10,1984,137.800003051758,9.82945728302002,22,0.175089657306671,85.1999969482422
"295",10,1985,135.300003051758,9.8443021774292,22,0.17109340429306,88.8000030517578
"296",10,1986,137.600006103516,9.88223171234131,22.1000003814697,0.167097136378288,93.5999984741211
"297",10,1987,134,9.89704322814941,21.8999996185303,0.163100883364677,100.099998474121
"298",10,1988,134,9.9150447845459,21.8999996185303,0.159104630351067,109.300003051758
"299",10,1989,132.5,9.9365816116333,21.5,0.155108362436295,119
"300",10,1990,128.300003051758,9.93514156341553,22.3999996185303,0.151112109422684,130.800003051758
"301",10,1991,127.199996948242,9.92108249664307,21.6000003814697,NA,135.800003051758
"302",10,1992,128.199996948242,9.95379734039307,20.7000007629395,NA,153.5
"303",10,1993,126.800003051758,9.96563339233398,20.5,NA,157.5
"304",10,1994,128.199996948242,10.0013475418091,20.6000003814697,NA,146.600006103516
"305",10,1995,135.399993896484,10.0437107086182,20.1000003814697,NA,146.300003051758
"306",10,1996,135.100006103516,10.060887336731,20.2999992370605,NA,147.800003051758
"307",10,1997,135.300003051758,10.0521144866943,20.2999992370605,NA,156.300003051758
"308",10,1998,135.899993896484,NA,NA,NA,166.800003051758
"309",10,1999,133.300003051758,NA,NA,NA,190
"310",10,2000,125.5,NA,NA,NA,260.200012207031
"311",11,1970,108.5,NA,NA,0.168849557638168,37.7000007629395
"312",11,1971,108.400001525879,NA,NA,0.170838996767998,38.5
"313",11,1972,109.400001525879,9.73026466369629,NA,0.172828450798988,41.9000015258789
"314",11,1973,110.599998474121,9.85837173461914,NA,0.174817889928818,41.9000015258789
"315",11,1974,116.099998474121,9.78827667236328,NA,0.176807329058647,43.2000007629395
"316",11,1975,120.5,9.80028820037842,NA,0.178796768188477,45.4000015258789
"317",11,1976,124.400001525879,9.80333232879639,NA,0.180786222219467,47.7999992370605
"318",11,1977,125.5,9.83932018280029,NA,0.182775661349297,49.4000015258789
"319",11,1978,127.099998474121,9.91418361663818,NA,0.184765100479126,54.5999984741211
"320",11,1979,124.199996948242,9.88105297088623,NA,0.186754554510117,56.4000015258789
"321",11,1980,124.599998474121,9.81010246276855,NA,0.188743993639946,58.7999992370605
"322",11,1981,132.899993896484,9.83868408203125,NA,0.18403522670269,61.4000015258789
"323",11,1982,116.199996948242,9.7953052520752,NA,0.179326459765434,72.8000030517578
"324",11,1983,115.599998474121,9.78357219696045,NA,0.17461770772934,84
"325",11,1984,111.199996948242,9.83158206939697,23.8999996185303,0.169908940792084,93.3000030517578
"326",11,1985,109.400001525879,9.83934497833252,22.8999996185303,0.165200173854828,99.5
"327",11,1986,104.099998474121,9.8702335357666,23.2999992370605,0.160491406917572,104.800003051758
"328",11,1987,101.099998474121,9.88794422149658,23.1000003814697,0.155782639980316,117.099998474121
"329",11,1988,100.199996948242,9.87557125091553,23,0.151073887944221,124.199996948242
"330",11,1989,94.4000015258789,9.91592407226562,22.7000007629395,0.146365121006966,145.100006103516
"331",11,1990,95.4000015258789,9.92780590057373,23.6000003814697,0.14165635406971,149.600006103516
"332",11,1991,97.0999984741211,9.91110897064209,23.5,NA,155.399993896484
"333",11,1992,95.1999969482422,9.94248104095459,23.2999992370605,NA,178.5
"334",11,1993,92.5,9.92098331451416,23,NA,189.699996948242
"335",11,1994,93.4000015258789,9.99686717987061,23.2999992370605,NA,171.399993896484
"336",11,1995,93,10.0018491744995,22.7000007629395,NA,179
"337",11,1996,94,10.0490055084229,23.1000003814697,NA,183.800003051758
"338",11,1997,93.9000015258789,10.0492830276489,23.2999992370605,NA,189.300003051758
"339",11,1998,94,NA,NA,NA,193.800003051758
"340",11,1999,91.6999969482422,NA,NA,NA,213
"341",11,2000,88.9000015258789,NA,NA,NA,286.299987792969
"342",12,1970,114,NA,NA,0.180524677038193,34.2000007629395
"343",12,1971,102.800003051758,NA,NA,0.181550040841103,38.9000015258789
"344",12,1972,111,9.76811790466309,NA,0.182575404644012,38.7999992370605
"345",12,1973,115.199996948242,9.83822917938232,NA,0.183600783348083,39.2999992370605
"346",12,1974,118.599998474121,9.81089687347412,NA,0.184626147150993,40.2000007629395
"347",12,1975,123.400001525879,9.800612449646,NA,0.185651510953903,42.7000007629395
"348",12,1976,127.699996948242,9.83062553405762,NA,0.186676874756813,46.5999984741211
"349",12,1977,127.900001525879,9.84807682037354,NA,0.187702238559723,48.0999984741211
"350",12,1978,127.099998474121,9.8756046295166,NA,0.188727617263794,52.5999984741211
"351",12,1979,126.400001525879,9.9037971496582,NA,0.189752981066704,54.7999992370605
"352",12,1980,127.099998474121,9.8624439239502,NA,0.190778344869614,58.2999992370605
"353",12,1981,132,9.87717914581299,NA,0.185729414224625,59.7999992370605
"354",12,1982,130.899993896484,9.88130378723145,NA,0.180680498480797,65.0999984741211
"355",12,1983,127.599998474121,9.88556575775146,NA,0.175631582736969,77
